dt	A
02.06.10 10:30	125.11
02.06.10 10:45	125.16
02.06.10 11:00	125.38
02.06.10 11:15	125.54
02.06.10 11:30	125.6
02.06.10 11:45	125.86
02.06.10 12:00	125.88
02.06.10 12:15	125.91
02.06.10 12:30	125.98
02.06.10 12:45	126.0225
02.06.10 13:00	126.09
02.06.10 13:15	125.995
02.06.10 13:30	126.01
02.06.10 13:45	125.95
02.06.10 14:00	126.1
02.06.10 14:15	126.02
02.06.10 14:30	126.13
02.06.10 14:45	126.49
02.06.10 15:00	126.46
02.06.10 15:15	126.99
02.06.10 15:30	127.12
02.06.10 15:45	127.04
02.06.10 16:00	127.42
03.06.10 09:45	127.51
03.06.10 10:00	127.83
03.06.10 10:15	127.6219
03.06.10 10:30	127.2799
03.06.10 10:45	127.3
03.06.10 11:00	127.478
03.06.10 11:15	127.38
03.06.10 11:30	127.18
03.06.10 11:45	127.24
03.06.10 12:00	127.37
03.06.10 12:15	127.08
03.06.10 12:30	126.75
03.06.10 12:45	127.015
03.06.10 13:00	127.13
03.06.10 13:15	127.17
03.06.10 13:30	127.25
03.06.10 13:45	127.3
03.06.10 14:00	127.17
03.06.10 14:15	127.35
03.06.10 14:30	127.27
03.06.10 14:45	127.74
03.06.10 15:00	127.87
03.06.10 15:15	127.87
03.06.10 15:30	128.21
03.06.10 15:45	128.191
03.06.10 16:00	127.96
04.06.10 09:45	126.72
04.06.10 10:00	126.64
04.06.10 10:15	126.91
04.06.10 10:30	126.77
04.06.10 10:45	126.56
04.06.10 11:00	126.29
04.06.10 11:15	126.26
04.06.10 11:30	125.85
04.06.10 11:45	126.42
04.06.10 12:00	126.67
04.06.10 12:15	126.47
04.06.10 12:30	126.46
04.06.10 12:45	126.13
04.06.10 13:00	126.45
04.06.10 13:15	126.23
04.06.10 13:30	126.14
04.06.10 13:45	125.97
04.06.10 14:00	125.8
04.06.10 14:15	125.75
04.06.10 14:30	125.7
04.06.10 14:45	126.01
04.06.10 15:00	125.1
04.06.10 15:15	125.24
04.06.10 15:30	125.048
04.06.10 15:45	124.97
04.06.10 16:00	125.33
07.06.10 09:45	125.1
07.06.10 10:00	125.29
07.06.10 10:15	125.656
07.06.10 10:30	125.58
07.06.10 10:45	125.32
07.06.10 11:00	124.58
07.06.10 11:15	124.5
07.06.10 11:30	124.85
07.06.10 11:45	125.19
07.06.10 12:00	125.18
07.06.10 12:15	125.21
07.06.10 12:30	125.145
07.06.10 12:45	125.21
07.06.10 13:00	125.35
07.06.10 13:15	125.19
07.06.10 13:30	125.53
07.06.10 13:45	125.215
07.06.10 14:00	125.04
07.06.10 14:15	124.99
07.06.10 14:30	124.945
07.06.10 14:45	124.68
07.06.10 15:00	124.79
07.06.10 15:15	124.83
07.06.10 15:30	124.2899
07.06.10 15:45	124.34
07.06.10 16:00	124.2
08.06.10 09:45	123.88
08.06.10 10:00	123.53
08.06.10 10:15	123.7
08.06.10 10:30	123.7
08.06.10 10:45	123.16
08.06.10 11:00	123.22
08.06.10 11:15	123.15
08.06.10 11:30	123.67
08.06.10 11:45	123.75
08.06.10 12:00	124.2
08.06.10 12:15	124.02
08.06.10 12:30	123.86
08.06.10 12:45	124.08
08.06.10 13:00	124.244
08.06.10 13:15	123.91
08.06.10 13:30	123.67
08.06.10 13:45	123.43
08.06.10 14:00	123.2
08.06.10 14:15	123.14
08.06.10 14:30	123.32
08.06.10 14:45	123.63
08.06.10 15:00	123.33
08.06.10 15:15	123.01
08.06.10 15:30	123.52
08.06.10 15:45	123.9
08.06.10 16:00	123.82
09.06.10 09:45	123.89
09.06.10 10:00	124.34
09.06.10 10:15	124.17
09.06.10 10:30	124.68
09.06.10 10:45	124.84
09.06.10 11:00	125.15
09.06.10 11:15	125.44
09.06.10 11:30	125.71
09.06.10 11:45	125.43
09.06.10 12:00	125.68
09.06.10 12:15	125.44
09.06.10 12:30	125.58
09.06.10 12:45	125.44
09.06.10 13:00	125.55
09.06.10 13:15	125.8
09.06.10 13:30	125.57
09.06.10 13:45	125.375
09.06.10 14:00	125.31
09.06.10 14:15	125.4
09.06.10 14:30	125.47
09.06.10 14:45	125.255
09.06.10 15:00	124.81
09.06.10 15:15	124.81
09.06.10 15:30	124.44
09.06.10 15:45	123.98
09.06.10 16:00	123.91
10.06.10 09:45	126.08
10.06.10 10:00	127.14
10.06.10 10:15	126.81
10.06.10 10:30	126.8109
10.06.10 10:45	127.25
10.06.10 11:00	127.14
10.06.10 11:15	126.98
10.06.10 11:30	126.93
10.06.10 11:45	126.66
10.06.10 12:00	126.96
10.06.10 12:15	126.5
10.06.10 12:30	126.8
10.06.10 12:45	126.6
10.06.10 13:00	126.8
10.06.10 13:15	126.89
10.06.10 13:30	126.91
10.06.10 13:45	127.03
10.06.10 14:00	127.19
10.06.10 14:15	127
10.06.10 14:30	127.36
10.06.10 14:45	127.69
10.06.10 15:00	127.5
10.06.10 15:15	127.69
10.06.10 15:30	127.97
10.06.10 15:45	127.989
10.06.10 16:00	127.7
11.06.10 09:45	126.88
11.06.10 10:00	127.379
11.06.10 10:15	127.455
11.06.10 10:30	127.38
11.06.10 10:45	127.6219
11.06.10 11:00	127.211
11.06.10 11:15	126.84
11.06.10 11:30	127
11.06.10 11:45	127.09
11.06.10 12:00	127.72
11.06.10 12:15	127.8177
11.06.10 12:30	127.63
11.06.10 12:45	127.773
11.06.10 13:00	127.63
11.06.10 13:15	128.04
11.06.10 13:30	127.89
11.06.10 13:45	127.72
11.06.10 14:00	127.74
11.06.10 14:15	127.781
11.06.10 14:30	127.78
11.06.10 14:45	127.88
11.06.10 15:00	128.11
11.06.10 15:15	127.98
11.06.10 15:30	128.03
11.06.10 15:45	128.47
11.06.10 16:00	128.45
14.06.10 09:45	128.99
14.06.10 10:00	129.38
14.06.10 10:15	129.66
14.06.10 10:30	129.93
14.06.10 10:45	129.79
14.06.10 11:00	129.81
14.06.10 11:15	129.83
14.06.10 11:30	129.6101
14.06.10 11:45	129.58
14.06.10 12:00	129.46
14.06.10 12:15	129.69
14.06.10 12:30	129.77
14.06.10 12:45	129.7801
14.06.10 13:00	129.64
14.06.10 13:15	129.665
14.06.10 13:30	129.67
14.06.10 13:45	129.81
14.06.10 14:00	129.54
14.06.10 14:15	129.55
14.06.10 14:30	129.58
14.06.10 14:45	129.33
14.06.10 15:00	129.52
14.06.10 15:15	129.531
14.06.10 15:30	129.3601
14.06.10 15:45	129.1
14.06.10 16:00	128.53
15.06.10 09:45	128.655
15.06.10 10:00	128.63
15.06.10 10:15	128.61
15.06.10 10:30	128.9
15.06.10 10:45	128.92
15.06.10 11:00	128.97
15.06.10 11:15	128.8001
15.06.10 11:30	128.81
15.06.10 11:45	128.8875
15.06.10 12:00	129.1899
15.06.10 12:15	129.31
15.06.10 12:30	129.2173
15.06.10 12:45	129.18
15.06.10 13:00	129.21
15.06.10 13:15	129.14
15.06.10 13:30	129.33
15.06.10 13:45	129.2623
15.06.10 14:00	129.36
15.06.10 14:15	129.44
15.06.10 14:30	129.55
15.06.10 14:45	129.59
15.06.10 15:00	129.48
15.06.10 15:15	129.51
15.06.10 15:30	129.773
15.06.10 15:45	129.86
15.06.10 16:00	129.79
16.06.10 09:45	129.61
16.06.10 10:00	129.79
16.06.10 10:15	129.8
16.06.10 10:30	129.58
16.06.10 10:45	129.7
16.06.10 11:00	129.87
16.06.10 11:15	129.97
16.06.10 11:30	129.95
16.06.10 11:45	129.97
16.06.10 12:00	129.93
16.06.10 12:15	130.13
16.06.10 12:30	130.25
16.06.10 12:45	130.1
16.06.10 13:00	130.251
16.06.10 13:15	130.32
16.06.10 13:30	130.29
16.06.10 13:45	130.27
16.06.10 14:00	130.44
16.06.10 14:15	130.51
16.06.10 14:30	130.51
16.06.10 14:45	130.43
16.06.10 15:00	130.44
16.06.10 15:15	130.41
16.06.10 15:30	129.87
16.06.10 15:45	130.16
16.06.10 16:00	130.42
17.06.10 09:45	130.47
17.06.10 10:00	130.49
17.06.10 10:15	130.19
17.06.10 10:30	130.1
17.06.10 10:45	130.27
17.06.10 11:00	130.26
17.06.10 11:15	130.23
17.06.10 11:30	130.45
17.06.10 11:45	130.41
17.06.10 12:00	130.3
17.06.10 12:15	130.26
17.06.10 12:30	130.05
17.06.10 12:45	130.07
17.06.10 13:00	130.27
17.06.10 13:15	130.23
17.06.10 13:30	130.36
17.06.10 13:45	130.42
17.06.10 14:00	130.74
17.06.10 14:15	130.78
17.06.10 14:30	130.76
17.06.10 14:45	130.65
17.06.10 15:00	130.86
17.06.10 15:15	130.41
17.06.10 15:30	130.35
17.06.10 15:45	130.68
17.06.10 16:00	130.97
18.06.10 09:45	130.79
18.06.10 10:00	130.51
18.06.10 10:15	130.71
18.06.10 10:30	131
18.06.10 10:45	131.06
18.06.10 11:00	131.15
18.06.10 11:15	130.76
18.06.10 11:30	130.75
18.06.10 11:45	130.52
18.06.10 12:00	130.4
18.06.10 12:15	130.52
18.06.10 12:30	130.26
18.06.10 12:45	130.34
18.06.10 13:00	130.41
18.06.10 13:15	130.63
18.06.10 13:30	130.54
18.06.10 13:45	130.59
18.06.10 14:00	130.57
18.06.10 14:15	130.67
18.06.10 14:30	130.89
18.06.10 14:45	130.66
18.06.10 15:00	130.68
18.06.10 15:15	130.51
18.06.10 15:30	130.48
18.06.10 15:45	130.325
18.06.10 16:00	130.14
21.06.10 09:45	131.65
21.06.10 10:00	131.81
21.06.10 10:15	131.762
21.06.10 10:30	131.521
21.06.10 10:45	131.6901
21.06.10 11:00	131.42
21.06.10 11:15	131.43
21.06.10 11:30	131.15
21.06.10 11:45	131.28
21.06.10 12:00	131.15
21.06.10 12:15	131.09
21.06.10 12:30	131
21.06.10 12:45	131.02
21.06.10 13:00	131.08
21.06.10 13:15	131.24
21.06.10 13:30	131.12
21.06.10 13:45	130.855
21.06.10 14:00	130.98
21.06.10 14:15	131.2906
21.06.10 14:30	131.23
21.06.10 14:45	131.2973
21.06.10 15:00	131.18
21.06.10 15:15	130.6
21.06.10 15:30	130.74
21.06.10 15:45	130.38
21.06.10 16:00	130.66
22.06.10 09:45	131.285
22.06.10 10:00	131.01
22.06.10 10:15	131
22.06.10 10:30	131.03
22.06.10 10:45	131.13
22.06.10 11:00	131.18
22.06.10 11:15	131.09
22.06.10 11:30	131.26
22.06.10 11:45	131.17
22.06.10 12:00	131.01
22.06.10 12:15	131.05
22.06.10 12:30	130.87
22.06.10 12:45	130.77
22.06.10 13:00	130.701
22.06.10 13:15	130.785
22.06.10 13:30	130.53
22.06.10 13:45	130.73
22.06.10 14:00	130.436
22.06.10 14:15	130.29
22.06.10 14:30	130.09
22.06.10 14:45	129.85
22.06.10 15:00	129.51
22.06.10 15:15	129.76
22.06.10 15:30	129.58
22.06.10 15:45	129.5
22.06.10 16:00	129.3
23.06.10 09:45	129.44
23.06.10 10:00	130.34
23.06.10 10:15	129.73
23.06.10 10:30	129.6
23.06.10 10:45	129.766
23.06.10 11:00	129.97
23.06.10 11:15	129.89
23.06.10 11:30	130.13
23.06.10 11:45	129.86
23.06.10 12:00	129.73
23.06.10 12:15	129.75
23.06.10 12:30	130.105
23.06.10 12:45	130.22
23.06.10 13:00	130.2
23.06.10 13:15	130.21
23.06.10 13:30	130.19
23.06.10 13:45	130.289
23.06.10 14:00	130.204
23.06.10 14:15	130.19
23.06.10 14:30	130.57
23.06.10 14:45	130.67
23.06.10 15:00	130.695
23.06.10 15:15	130.39
23.06.10 15:30	130.74
23.06.10 15:45	130.68
23.06.10 16:00	130.15
24.06.10 09:45	128.88
24.06.10 10:00	128.25
24.06.10 10:15	128.91
24.06.10 10:30	129.02
24.06.10 10:45	128.5
24.06.10 11:00	128.94
24.06.10 11:15	128.8
24.06.10 11:30	128.876
24.06.10 11:45	128.87
24.06.10 12:00	128.86
24.06.10 12:15	129.13
24.06.10 12:30	128.98
24.06.10 12:45	128.92
24.06.10 13:00	129.11
24.06.10 13:15	129.55
24.06.10 13:30	129.14
24.06.10 13:45	129.28
24.06.10 14:00	129.52
24.06.10 14:15	129.22
24.06.10 14:30	129.12
24.06.10 14:45	128.71
24.06.10 15:00	128.45
24.06.10 15:15	128.05
24.06.10 15:30	128.37
24.06.10 15:45	128.3
24.06.10 16:00	128.2
25.06.10 09:45	127.88
25.06.10 10:00	128.36
25.06.10 10:15	128.48
25.06.10 10:30	128.0495
25.06.10 10:45	127.9281
25.06.10 11:00	127.34
25.06.10 11:15	127.44
25.06.10 11:30	127.7
25.06.10 11:45	127.37
25.06.10 12:00	127.65
25.06.10 12:15	127.88
25.06.10 12:30	128
25.06.10 12:45	127.84
25.06.10 13:00	127.79
25.06.10 13:15	128.04
25.06.10 13:30	128.51
25.06.10 13:45	128.5
25.06.10 14:00	128.5186
25.06.10 14:15	128.45
25.06.10 14:30	128.29
25.06.10 14:45	128.22
25.06.10 15:00	128.29
25.06.10 15:15	128.506
25.06.10 15:30	128.11
25.06.10 15:45	128.24
25.06.10 16:00	128.13
28.06.10 09:45	127.75
28.06.10 10:00	127.96
28.06.10 10:15	127.65
28.06.10 10:30	127.76
28.06.10 10:45	127.76
28.06.10 11:00	128.19
28.06.10 11:15	128.12
28.06.10 11:30	128.14
28.06.10 11:45	128.08
28.06.10 12:00	128.11
28.06.10 12:15	127.96
28.06.10 12:30	128.14
28.06.10 12:45	127.99
28.06.10 13:00	128.29
28.06.10 13:15	128.03
28.06.10 13:30	128.09
28.06.10 13:45	128.09
28.06.10 14:00	128.37
28.06.10 14:15	128.68
28.06.10 14:30	128.48
28.06.10 14:45	129
28.06.10 15:00	129.09
28.06.10 15:15	129.08
28.06.10 15:30	128.98
28.06.10 15:45	129.47
28.06.10 16:00	129.04
29.06.10 09:45	127.59
29.06.10 10:00	127.37
29.06.10 10:15	126.97
29.06.10 10:30	126.55
29.06.10 10:45	126.94
29.06.10 11:00	127.04
29.06.10 11:15	127.18
29.06.10 11:30	126.67
29.06.10 11:45	126.57
29.06.10 12:00	126.57
29.06.10 12:15	126.36
29.06.10 12:30	126.47
29.06.10 12:45	126.08
29.06.10 13:00	126.1
29.06.10 13:15	125.93
29.06.10 13:30	125.58
29.06.10 13:45	125.65
29.06.10 14:00	125.81
29.06.10 14:15	125.736
29.06.10 14:30	125.74
29.06.10 14:45	125.22
29.06.10 15:00	125.27
29.06.10 15:15	125.48
29.06.10 15:30	125.06
29.06.10 15:45	124.7
29.06.10 16:00	125.16
30.06.10 09:45	124.76
30.06.10 10:00	124.44
30.06.10 10:15	124.57
30.06.10 10:30	124.28
30.06.10 10:45	124.16
30.06.10 11:00	124.1
30.06.10 11:15	124.36
30.06.10 11:30	124.09
30.06.10 11:45	124.33
30.06.10 12:00	124.35
30.06.10 12:15	124.39
30.06.10 12:30	124.37
30.06.10 12:45	124.19
30.06.10 13:00	124.41
30.06.10 13:15	124.41
30.06.10 13:30	124.45
30.06.10 13:45	124.37
30.06.10 14:00	124.46
30.06.10 14:15	124.29
30.06.10 14:30	124.21
30.06.10 14:45	124.38
30.06.10 15:00	124.45
30.06.10 15:15	124.5
30.06.10 15:30	124.12
30.06.10 15:45	123.12
30.06.10 16:00	123.41
01.07.10 09:45	123.65
01.07.10 10:00	123.26
01.07.10 10:15	122.9
01.07.10 10:30	122.92
01.07.10 10:45	122.66
01.07.10 11:00	122.77
01.07.10 11:15	122.58
01.07.10 11:30	122.69
01.07.10 11:45	122.596
01.07.10 12:00	122.625
01.07.10 12:15	122.25
01.07.10 12:30	122.34
01.07.10 12:45	123.05
01.07.10 13:00	122.78
01.07.10 13:15	122.65
01.07.10 13:30	122.58
01.07.10 13:45	122.65
01.07.10 14:00	122.67
01.07.10 14:15	122.75
01.07.10 14:30	122.29
01.07.10 14:45	121.7218
01.07.10 15:00	122.02
01.07.10 15:15	122.05
01.07.10 15:30	122.34
01.07.10 15:45	122.56
01.07.10 16:00	122.58
02.07.10 09:45	122.39
02.07.10 10:00	122.48
02.07.10 10:15	122.19
02.07.10 10:30	121.805
02.07.10 10:45	121.81
02.07.10 11:00	121.57
02.07.10 11:15	121.63
02.07.10 11:30	121.1612
02.07.10 11:45	120.84
02.07.10 12:00	121.0225
02.07.10 12:15	121.12
02.07.10 12:30	121.14
02.07.10 12:45	121.04
02.07.10 13:00	121.09
02.07.10 13:15	121.13
02.07.10 13:30	121.03
02.07.10 13:45	121.29
02.07.10 14:00	121.49
02.07.10 14:15	121.32
02.07.10 14:30	121.44
02.07.10 14:45	121.51
02.07.10 15:00	121.64
02.07.10 15:15	121.88
02.07.10 15:30	122.05
02.07.10 15:45	122.44
02.07.10 16:00	121.84
06.07.10 09:45	123.51
06.07.10 10:00	124.07
06.07.10 10:15	124.48
06.07.10 10:30	124.36
06.07.10 10:45	124.255
06.07.10 11:00	124.17
06.07.10 11:15	124.25
06.07.10 11:30	124.19
06.07.10 11:45	124.265
06.07.10 12:00	124.21
06.07.10 12:15	124.22
06.07.10 12:30	124.07
06.07.10 12:45	123.63
06.07.10 13:00	123.43
06.07.10 13:15	123.33
06.07.10 13:30	123.4367
06.07.10 13:45	123.03
06.07.10 14:00	122.74
06.07.10 14:15	122.26
06.07.10 14:30	122.9034
06.07.10 14:45	122.98
06.07.10 15:00	122.78
06.07.10 15:15	122.94
06.07.10 15:30	122.89
06.07.10 15:45	123.23
06.07.10 16:00	123.51
07.07.10 09:45	124.1
07.07.10 10:00	124.36
07.07.10 10:15	124.76
07.07.10 10:30	124.53
07.07.10 10:45	124.9
07.07.10 11:00	125.43
07.07.10 11:15	125.2999
07.07.10 11:30	125.54
07.07.10 11:45	125.1901
07.07.10 12:00	125.477
07.07.10 12:15	125.68
07.07.10 12:30	125.85
07.07.10 12:45	125.94
07.07.10 13:00	125.86
07.07.10 13:15	126.18
07.07.10 13:30	126.23
07.07.10 13:45	126.02
07.07.10 14:00	125.96
07.07.10 14:15	126.03
07.07.10 14:30	126.01
07.07.10 14:45	126.1336
07.07.10 15:00	126.34
07.07.10 15:15	126.382
07.07.10 15:30	126.66
07.07.10 15:45	127.0601
07.07.10 16:00	126.99
08.07.10 09:45	127.85
08.07.10 10:00	127.73
08.07.10 10:15	127.82
08.07.10 10:30	128.13
08.07.10 10:45	127.84
08.07.10 11:00	127.77
08.07.10 11:15	127.31
08.07.10 11:30	127.42
08.07.10 11:45	127.27
08.07.10 12:00	127.095
08.07.10 12:15	127.17
08.07.10 12:30	127.36
08.07.10 12:45	127.15
08.07.10 13:00	127.1
08.07.10 13:15	127.19
08.07.10 13:30	127.27
08.07.10 13:45	127.34
08.07.10 14:00	127.1
08.07.10 14:15	126.94
08.07.10 14:30	127
08.07.10 14:45	127.07
08.07.10 15:00	127.16
08.07.10 15:15	127
08.07.10 15:30	127.7
08.07.10 15:45	127.97
08.07.10 16:00	127.95
09.07.10 09:45	127.82
09.07.10 10:00	127.73
09.07.10 10:15	127.76
09.07.10 10:30	127.89
09.07.10 10:45	128.02
09.07.10 11:00	127.92
09.07.10 11:15	127.7
09.07.10 11:30	127.68
09.07.10 11:45	127.8209
09.07.10 12:00	127.67
09.07.10 12:15	127.65
09.07.10 12:30	127.74
09.07.10 12:45	127.47
09.07.10 13:00	127.41
09.07.10 13:15	127.62
09.07.10 13:30	127.48
09.07.10 13:45	127.42
09.07.10 14:00	127.53
09.07.10 14:15	127.42
09.07.10 14:30	127.53
09.07.10 14:45	127.64
09.07.10 15:00	127.91
09.07.10 15:15	127.98
09.07.10 15:30	127.67
09.07.10 15:45	127.92
09.07.10 16:00	128
12.07.10 09:45	127.64
12.07.10 10:00	127.96
12.07.10 10:15	128.11
12.07.10 10:30	127.77
12.07.10 10:45	127.73
12.07.10 11:00	127.76
12.07.10 11:15	127.79
12.07.10 11:30	127.753
12.07.10 11:45	127.76
12.07.10 12:00	127.64
12.07.10 12:15	127.99
12.07.10 12:30	127.88
12.07.10 12:45	128.09
12.07.10 13:00	128
12.07.10 13:15	128.21
12.07.10 13:30	128.47
12.07.10 13:45	128.24
12.07.10 14:00	128.31
12.07.10 14:15	128.3499
12.07.10 14:30	128.38
12.07.10 14:45	128.48
12.07.10 15:00	128.444
12.07.10 15:15	128.48
12.07.10 15:30	128.61
12.07.10 15:45	128.74
12.07.10 16:00	128.69
13.07.10 09:45	129.2
13.07.10 10:00	129.4395
13.07.10 10:15	129.8799
13.07.10 10:30	129.77
13.07.10 10:45	129.5
13.07.10 11:00	129.68
13.07.10 11:15	129.85
13.07.10 11:30	129.74
13.07.10 11:45	129.95
13.07.10 12:00	129.9
13.07.10 12:15	129.96
13.07.10 12:30	129.99
13.07.10 12:45	130.25
13.07.10 13:00	130.45
13.07.10 13:15	130.5
13.07.10 13:30	130.4365
13.07.10 13:45	130.55
13.07.10 14:00	130.45
13.07.10 14:15	130.6825
13.07.10 14:30	130.62
13.07.10 14:45	130.7
13.07.10 15:00	130.78
13.07.10 15:15	130.825
13.07.10 15:30	130.75
13.07.10 15:45	130.81
13.07.10 16:00	130.41
14.07.10 09:45	130.65
14.07.10 10:00	130.97
14.07.10 10:15	131.45
14.07.10 10:30	131.19
14.07.10 10:45	130.87
14.07.10 11:00	131.04
14.07.10 11:15	131.23
14.07.10 11:30	131.13
14.07.10 11:45	131.49
14.07.10 12:00	131.4
14.07.10 12:15	131.23
14.07.10 12:30	131.11
14.07.10 12:45	131.18
14.07.10 13:00	131.12
14.07.10 13:15	131.1
14.07.10 13:30	131.16
14.07.10 13:45	131.1
14.07.10 14:00	131.03
14.07.10 14:15	130.7
14.07.10 14:30	130.62
14.07.10 14:45	130.62
14.07.10 15:00	130.86
14.07.10 15:15	130.63
14.07.10 15:30	130.78
14.07.10 15:45	130.28
14.07.10 16:00	130.73
15.07.10 09:45	130.32
15.07.10 10:00	130.502
15.07.10 10:15	130.06
15.07.10 10:30	129.84
15.07.10 10:45	129.67
15.07.10 11:00	129.8
15.07.10 11:15	129.77
15.07.10 11:30	129.93
15.07.10 11:45	129.971
15.07.10 12:00	129.8
15.07.10 12:15	129.91
15.07.10 12:30	129.69
15.07.10 12:45	129.8
15.07.10 13:00	129.86
15.07.10 13:15	129.99
15.07.10 13:30	130.1199
15.07.10 13:45	130.15
15.07.10 14:00	130.15
15.07.10 14:15	130.05
15.07.10 14:30	130.261
15.07.10 14:45	130.2
15.07.10 15:00	130.11
15.07.10 15:15	129.69
15.07.10 15:30	129.99
15.07.10 15:45	130.43
15.07.10 16:00	130.69
16.07.10 09:45	129.36
16.07.10 10:00	128.8
16.07.10 10:15	128.89
16.07.10 10:30	129.06
16.07.10 10:45	129.39
16.07.10 11:00	129.47
16.07.10 11:15	129.49
16.07.10 11:30	129.38
16.07.10 11:45	129.35
16.07.10 12:00	129.26
16.07.10 12:15	129.28
16.07.10 12:30	129.33
16.07.10 12:45	129.16
16.07.10 13:00	128.89
16.07.10 13:15	128.81
16.07.10 13:30	128.58
16.07.10 13:45	128.4398
16.07.10 14:00	128.27
16.07.10 14:15	128.338
16.07.10 14:30	128.26
16.07.10 14:45	128.25
16.07.10 15:00	128.45
16.07.10 15:15	128.24
16.07.10 15:30	128.09
16.07.10 15:45	128.14
16.07.10 16:00	128.09
19.07.10 09:45	129.1
19.07.10 10:00	129.495
19.07.10 10:15	129.17
19.07.10 10:30	128.48
19.07.10 10:45	129.4
19.07.10 11:00	129.22
19.07.10 11:15	129.4
19.07.10 11:30	129.57
19.07.10 11:45	129.376
19.07.10 12:00	129.39
19.07.10 12:15	129.32
19.07.10 12:30	129.67
19.07.10 12:45	129.47
19.07.10 13:00	129.39
19.07.10 13:15	129.29
19.07.10 13:30	129.32
19.07.10 13:45	129.42
19.07.10 14:00	129.52
19.07.10 14:15	129.67
19.07.10 14:30	129.83
19.07.10 14:45	129.9085
19.07.10 15:00	129.91
19.07.10 15:15	130.26
19.07.10 15:30	129.55
19.07.10 15:45	129.48
19.07.10 16:00	129.89
20.07.10 09:45	123.73
20.07.10 10:00	123.69
20.07.10 10:15	124.05
20.07.10 10:30	124.71
20.07.10 10:45	125.1981
20.07.10 11:00	124.85
20.07.10 11:15	124.98
20.07.10 11:30	125.39
20.07.10 11:45	124.73
20.07.10 12:00	124.81
20.07.10 12:15	124.57
20.07.10 12:30	124.309
20.07.10 12:45	124.418
20.07.10 13:00	124.44
20.07.10 13:15	124.515
20.07.10 13:30	124.8001
20.07.10 13:45	125.11
20.07.10 14:00	125.63
20.07.10 14:15	125.4701
20.07.10 14:30	125.63
20.07.10 14:45	125.48
20.07.10 15:00	126.1
20.07.10 15:15	126.2425
20.07.10 15:30	126.08
20.07.10 15:45	126.155
20.07.10 16:00	126.54
21.07.10 09:45	125.67
21.07.10 10:00	126.16
21.07.10 10:15	126.16
21.07.10 10:30	126.33
21.07.10 10:45	126.06
21.07.10 11:00	126.18
21.07.10 11:15	126.3
21.07.10 11:30	126.07
21.07.10 11:45	125.96
21.07.10 12:00	125.98
21.07.10 12:15	126.08
21.07.10 12:30	126.2
21.07.10 12:45	126.35
21.07.10 13:00	126.29
21.07.10 13:15	126.18
21.07.10 13:30	126.09
21.07.10 13:45	125.99
21.07.10 14:00	125.84
21.07.10 14:15	125.16
21.07.10 14:30	125.07
21.07.10 14:45	124.87
21.07.10 15:00	124.98
21.07.10 15:15	125.25
21.07.10 15:30	124.96
21.07.10 15:45	125.04
21.07.10 16:00	125.25
22.07.10 09:45	126.975
22.07.10 10:00	126.81
22.07.10 10:15	127.22
22.07.10 10:30	127.1
22.07.10 10:45	127.62
22.07.10 11:00	127.546
22.07.10 11:15	127.55
22.07.10 11:30	127.7
22.07.10 11:45	127.15
22.07.10 12:00	127.34
22.07.10 12:15	127.234
22.07.10 12:30	127.66
22.07.10 12:45	127.47
22.07.10 13:00	127.59
22.07.10 13:15	127.5
22.07.10 13:30	127.45
22.07.10 13:45	127.58
22.07.10 14:00	127.22
22.07.10 14:15	127.397
22.07.10 14:30	127.6
22.07.10 14:45	127.333
22.07.10 15:00	127.553
22.07.10 15:15	127.44
22.07.10 15:30	127.53
22.07.10 15:45	127.31
22.07.10 16:00	127.49
23.07.10 09:45	127.65
23.07.10 10:00	127.4
23.07.10 10:15	127.72
23.07.10 10:30	127.94
23.07.10 10:45	127.58
23.07.10 11:00	127.49
23.07.10 11:15	127.55
23.07.10 11:30	127.71
23.07.10 11:45	127.81
23.07.10 12:00	128.08
23.07.10 12:15	127.63
23.07.10 12:30	127.69
23.07.10 12:45	127.4501
23.07.10 13:00	127.69
23.07.10 13:15	127.84
23.07.10 13:30	128.5
23.07.10 13:45	128.22
23.07.10 14:00	128.34
23.07.10 14:15	128.56
23.07.10 14:30	128.374
23.07.10 14:45	128.57
23.07.10 15:00	128.71
23.07.10 15:15	128.4
23.07.10 15:30	128.36
23.07.10 15:45	128.02
23.07.10 16:00	128.4
26.07.10 09:45	127.4
26.07.10 10:00	127.75
26.07.10 10:15	127.9
26.07.10 10:30	127.89
26.07.10 10:45	127.71
26.07.10 11:00	127.97
26.07.10 11:15	127.97
26.07.10 11:30	128.16
26.07.10 11:45	128.04
26.07.10 12:00	128.1
26.07.10 12:15	128.02
26.07.10 12:30	127.92
26.07.10 12:45	127.78
26.07.10 13:00	127.6601
26.07.10 13:15	127.71
26.07.10 13:30	127.78
26.07.10 13:45	127.9646
26.07.10 14:00	127.99
26.07.10 14:15	127.8801
26.07.10 14:30	127.81
26.07.10 14:45	127.8
26.07.10 15:00	127.93
26.07.10 15:15	127.95
26.07.10 15:30	128.215
26.07.10 15:45	128.31
26.07.10 16:00	128.35
27.07.10 09:45	128.54
27.07.10 10:00	128.64
27.07.10 10:15	128.919
27.07.10 10:30	128.81
27.07.10 10:45	128.59
27.07.10 11:00	128.36
27.07.10 11:15	128.1
27.07.10 11:30	128.11
27.07.10 11:45	128.525
27.07.10 12:00	128.8
27.07.10 12:15	128.86
27.07.10 12:30	128.9701
